BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
4.475551,3.103815,10,11,3,9,10,190
4.276013,-0.049085,10,11,3,12,13,194
2.543077,-0.045323,10,11,3,13,14,198
2.229734,-0.046248,10,11,3,14,15,202
2.230258,-0.046214,10,11,3,15,16,206
2.672123,-0.049235,10,12,4,1,2,210
4.108001,-0.043164,10,12,4,2,3,214
4.566551,3.104763,10,12,4,5,6,218
2.725894,3.100419,10,12,4,6,7,222
2.283405,3.104882,10,12,4,7,8,226
2.133219,3.135386,10,12,4,8,9,230
2.764,3.094618,10,12,4,9,10,234
4.03277,3.106565,10,12,4,10,11,238
4.199739,-0.041646,10,12,4,13,14,242
2.672508,-0.049085,10,12,4,14,15,246
2.229741,-0.046395,10,12,4,15,16,250
2.267493,-0.053153,10,13,5,1,2,254
2.672341,-0.04891,10,13,5,2,3,2
4.626674,-0.051703,10,13,5,3,4,6
4.329309,3.097824,10,13,5,6,7,10
2.650906,3.112938,10,13,5,7,8,14
2.078826,3.126184,10,13,5,8,9,18
2.321269,3.098073,10,13,5,9,10,22
2.504933,3.102696,10,13,5,10,11,26
4.216363,3.109098,10,13,5,11,12,30
4.200095,-0.041467,10,13,5,14,15,34
2.634207,-0.042939,10,13,5,15,16,38
2.229671,-0.046308,10,14,6,1,2,42
2.214013,-0.063489,10,14,6,2,3,46
2.672825,-0.049142,10,14,6,3,4,50
3.887563,-0.041819,10,14,6,4,5,54
4.179455,3.112947,10,14,6,7,8,58
2.48415,3.124316,10,14,6,8,9,62
2.283605,3.104913,10,14,6,9,10,66
2.100048,3.100125,10,14,6,10,11,70
2.558785,3.111103,10,14,6,11,12,74
4.276387,3.092539,10,14,6,12,13,78
4.275879,-0.048997,10,14,6,15,16,82
2.634982,-0.042933,10,15,7,1,2,86
2.17633,-0.056202,10,15,7,2,3,90
2.17665,-0.056199,10,15,7,3,4,94
2.268295,-0.053176,10,15,7,4,5,98
4.071944,-0.038772,10,15,7,5,6,102
4.033819,3.106805,10,15,7,8,9,106
2.765118,3.095008,10,15,7,9,10,110
2.117227,3.118126,10,15,7,10,11,114
2.209047,3.119874,10,15,7,11,12,118
2.597706,3.104812,10,15,7,12,13,122
4.217842,3.109223,10,15,7,13,14,126
4.291605,-0.040126,10,16,8,1,2,130
2.580636,-0.051361,10,16,8,2,3,134
2.17601,-0.056205,10,16,8,3,4,138
1.916666,-0.047228,10,16,8,4,5,142
2.505223,-0.038806,10,16,8,5,6,146
4.238952,-0.045232,10,16,8,6,7,150
4.459847,3.095523,10,16,8,9,10,154
2.522004,3.117718,10,16,8,10,11,158
2.246166,3.112402,10,16,8,11,12,162
2.19207,3.102787,10,16,8,12,13,166
2.559154,3.111253,10,16,8,13,14,170
4.216733,3.109129,10,16,8,14,15,174
4.110267,-0.042771,10,1,9,2,3,178
2.598088,-0.036778,10,1,9,3,4,182
1.9178,-0.047364,10,1,9,4,5,186
2.177427,-0.056369,10,1,9,5,6,190
2.620451,-0.057468,10,1,9,6,7,194
4.332764,-0.043929,10,1,9,7,8,198
3.9805,3.101348,10,1,9,10,11,202
2.598323,3.104699,10,1,9,11,12,206
2.193106,3.102708,10,1,9,12,13,210
2.134909,3.135519,10,1,9,13,14,214
2.540167,3.132517,10,1,9,14,15,218
4.311101,3.11011,10,1,9,15,16,222
4.293633,-0.040205,10,2,10,3,4,226
2.322359,-0.043451,10,2,10,4,5,230
2.192715,-0.0388,10,2,10,5,6,234
2.268827,-0.053142,10,2,10,6,7,238
2.673998,-0.048986,10,2,10,7,8,242
4.018122,-0.044236,10,2,10,8,9,246
4.347533,3.10646,10,2,10,11,12,250
2.635601,3.098694,10,2,10,12,13,254
