BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.550245,-3.14059,1,6,14,2,3,136
2.745207,-3.134288,1,6,14,3,4,140
4.058725,3.135945,1,6,14,4,5,144
4.062913,0.008179,1,6,14,7,8,148
2.576763,0.011437,1,6,14,8,9,152
2.37953,0.004894,1,6,14,9,10,156
2.29676,-0.005267,1,6,14,10,11,160
2.689507,0.008528,1,6,14,11,12,164
4.006603,-0.005158,1,6,14,12,13,168
4.119611,-3.134491,1,6,14,15,16,172
2.748927,-3.134944,1,7,15,1,2,176
2.496091,-3.139845,1,7,15,2,3,180
2.384808,-3.137177,1,7,15,3,4,184
2.748475,-3.134666,1,7,15,4,5,188
4.09517,-3.141056,1,7,15,5,6,192
3.924248,0.00301,1,7,15,8,9,196
2.693458,0.008315,1,7,15,9,10,200
2.303763,0.018902,1,7,15,10,11,204
2.383047,0.004859,1,7,15,11,12,208
2.660711,-0.001232,1,7,15,12,13,212
4.089028,0.000976,1,7,15,13,14,216
4.090451,-3.140815,1,8,16,1,2,220
2.800642,-3.135545,1,8,16,2,3,224
2.381544,-3.136789,1,8,16,3,4,228
2.434047,-3.137839,1,8,16,4,5,232
2.744613,-3.134142,1,8,16,5,6,236
4.341314,3.132841,1,8,16,6,7,240
4.175139,0.006556,1,8,16,9,10,244
2.633721,0.010032,1,8,16,10,11,248
2.380078,0.005016,1,8,16,11,12,252
2.325103,0.006409,1,8,16,12,13,0
2.748502,0.007106,1,8,16,13,14,4
4.228755,-0.007548,1,8,16,14,15,8
4.173899,-3.135558,1,9,1,2,3,12
2.721318,3.138376,1,9,1,3,4,16
2.497724,-3.140194,1,9,1,4,5,20
2.497724,-3.140194,1,9,1,5,6,24
2.91854,-3.138724,1,9,1,6,7,28
4.235315,-3.136786,1,9,1,7,8,32
3.86795,0.003483,1,9,1,10,11,36
2.694699,0.007706,1,9,1,11,12,40
2.325549,0.005817,1,9,1,12,13,44
2.46679,0.013772,1,9,1,13,14,48
2.912861,0.003334,1,9,1,14,15,52
4.200781,-0.001064,1,9,1,15,16,56
4.088969,-3.140885,1,10,2,3,4,60
2.83078,3.136836,1,10,2,4,5,64
2.491798,-3.139348,1,10,2,5,6,68
2.577199,-3.130343,1,10,2,6,7,72
2.828025,3.137068,1,10,2,7,8,76
3.947005,3.137222,1,10,2,8,9,80
4.140436,0.000296,1,10,2,11,12,84
2.631234,0.009948,1,10,2,12,13,88
2.466942,0.014082,1,10,2,13,14,92
2.602624,-0.000192,1,10,2,14,15,96
2.800629,0.005958,1,10,2,15,16,100
4.087539,-0.01311,1,11,3,1,2,104
4.151608,3.14116,1,11,3,4,5,108
2.861876,-3.137314,1,11,3,5,6,112
2.662788,3.13987,1,11,3,6,7,116
2.548397,-3.14073,1,11,3,7,8,120
2.7481,-3.134703,1,11,3,8,9,124
4.258398,3.14003,1,11,3,9,10,128
4.035078,0.001306,1,11,3,12,13,132
2.74407,0.007103,1,11,3,13,14,136
2.550651,0.000636,1,11,3,14,15,140
2.467696,0.013931,1,11,3,15,16,144
2.688507,0.00828,1,12,4,1,2,148
4.084934,0.000672,1,12,4,2,3,152
4.562889,-3.140662,1,12,4,5,6,156
3.107183,3.132308,1,12,4,6,7,160
2.548936,-3.140965,1,12,4,7,8,164
2.439074,-3.138622,1,12,4,8,9,168
2.803078,-3.136041,1,12,4,9,10,172
3.977767,-3.139576,1,12,4,10,11,176
4.093065,0.000161,1,12,4,13,14,180
2.862104,0.004095,1,12,4,14,15,184
2.439178,0.002923,1,12,4,15,16,188
2.437596,0.003362,1,13,5,1,2,192
2.804095,0.005622,1,13,5,2,3,196
4.28938,0.004412,1,13,5,3,4,200
4.477917,3.137454,1,13,5,6,7,204
2.856294,-3.136939,1,13,5,7,8,208
2.380256,-3.136849,1,13,5,8,9,212
2.46135,3.133075,1,13,5,9,10,216
2.661598,3.139894,1,13,5,10,11,220
4.091854,-3.141102,1,13,5,11,12,224
4.145712,-0.000176,1,13,5,14,15,228
2.745283,0.00699,1,13,5,15,16,232
2.437251,0.003235,1,14,6,1,2,236
2.49311,0.002037,1,14,6,2,3,240
2.68866,0.008501,1,14,6,3,4,244
4.004454,-0.005129,1,14,6,4,5,248
4.148873,3.14142,1,14,6,7,8,252
2.659972,3.140196,1,14,6,8,9,0
2.436851,-3.13808,1,14,6,9,10,4
2.382598,-3.136902,1,14,6,10,11,8
2.714976,3.139175,1,14,6,11,12,12
4.086817,-3.140677,1,14,6,12,13,16
4.086087,0.000925,1,14,6,15,16,20
2.689445,0.008933,1,15,7,1,2,24
2.438079,0.00371,1,15,7,2,3,28
2.32306,0.006725,1,15,7,3,4,32
2.688939,0.008764,1,15,7,4,5,36
4.033012,0.001782,1,15,7,5,6,40
3.978575,-3.139139,1,15,7,8,9,44
2.749718,-3.134601,1,15,7,9,10,48
2.382408,-3.136719,1,15,7,10,11,52
2.436427,-3.137981,1,15,7,11,12,56
2.769611,3.138429,1,15,7,12,13,60
4.146688,-3.141558,1,15,7,13,14,64
4.032121,0.001839,1,16,8,1,2,68
2.771577,-0.003292,1,16,8,2,3,72
2.324785,0.006372,1,16,8,3,4,76
2.269484,0.007887,1,16,8,4,5,80
2.689052,0.008717,1,16,8,5,6,84
4.173823,0.006528,1,16,8,6,7,88
4.254856,3.140389,1,16,8,9,10,92
2.688319,-3.132951,1,16,8,10,11,96
2.436863,-3.13799,1,16,8,11,12,100
2.38271,-3.13686,1,16,8,12,13,104
2.802896,-3.135589,1,16,8,13,14,108
4.31777,3.139395,1,16,8,14,15,112
4.091834,0.000401,1,1,9,2,3,116
2.662775,-0.001812,1,1,9,3,4,120
2.354385,-0.006869,1,1,9,4,5,124
2.439729,0.002956,1,1,9,5,6,128
2.912108,0.003527,1,1,9,6,7,132
4.17335,0.006086,1,1,9,7,8,136
3.919507,-3.138562,1,1,9,10,11,140
2.746483,-3.134806,1,1,9,11,12,144
2.382462,-3.137123,1,1,9,12,13,148
2.492207,-3.139625,1,1,9,13,14,152
2.941095,-3.129069,1,1,9,14,15,156
4.229942,-3.136224,1,1,9,15,16,160
4.031912,0.001707,1,2,10,3,4,164
2.742964,-0.013106,1,2,10,4,5,168
2.437825,0.003446,1,2,10,5,6,172
2.574056,-0.010378,1,2,10,6,7,176
2.745568,0.007253,1,2,10,7,8,180
3.865461,0.004011,1,2,10,8,9,184
4.204066,3.14089,1,2,10,11,12,188
2.773768,3.137989,1,2,10,12,13,192
2.4927,-3.139278,1,2,10,13,14,196
2.661174,3.140261,1,2,10,14,15,200
2.856201,-3.136713,1,2,10,15,16,204
4.175044,3.134369,1,3,11,1,2,208
4.060842,-0.005944,1,3,11,4,5,212
2.801129,0.005948,1,3,11,5,6,216
2.605403,-0.000339,1,3,11,6,7,220
2.494893,0.001998,1,3,11,7,8,224
2.66091,-0.001505,1,3,11,8,9,228
4.233325,0.005236,1,3,11,9,10,232
